,machine_type,machine_id,machine_type_id,normal,abnormal,db
4752,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000338.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000338.wav,6dB
4753,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000339.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000339.wav,6dB
4754,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000340.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000340.wav,6dB
4755,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000341.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000341.wav,6dB
4756,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000342.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000342.wav,6dB
4757,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000343.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000343.wav,6dB
4758,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000344.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000344.wav,6dB
4759,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000345.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000345.wav,6dB
4760,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000346.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000346.wav,6dB
4761,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000347.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000347.wav,6dB
4762,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000348.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000348.wav,6dB
4763,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000349.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000349.wav,6dB
4764,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000350.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000350.wav,6dB
4765,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000351.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000351.wav,6dB
4766,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000352.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000352.wav,6dB
4767,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000353.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000353.wav,6dB
4768,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000354.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000354.wav,6dB
4769,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000355.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000355.wav,6dB
4770,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000356.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000356.wav,6dB
4771,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000357.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000357.wav,6dB
4772,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000358.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000358.wav,6dB
4773,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000359.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000359.wav,6dB
4774,fan,id_06,fan_id_06,/data/home/mimii/dataset/6dB/fan/id_06/normal/00000360.wav,/data/home/mimii/dataset/6dB/fan/id_06/abnormal/00000360.wav,6dB
4775,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000000.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000000.wav,6dB
4776,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000001.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000001.wav,6dB
4777,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000002.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000002.wav,6dB
4778,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000003.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000003.wav,6dB
4779,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000004.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000004.wav,6dB
4780,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000005.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000005.wav,6dB
4781,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000006.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000006.wav,6dB
4782,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000007.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000007.wav,6dB
4783,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000008.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000008.wav,6dB
4784,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000009.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000009.wav,6dB
4785,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000010.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000010.wav,6dB
4786,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000011.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000011.wav,6dB
4787,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000012.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000012.wav,6dB
4788,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000013.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000013.wav,6dB
4789,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000014.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000014.wav,6dB
4790,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000015.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000015.wav,6dB
4791,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000016.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000016.wav,6dB
4792,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000017.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000017.wav,6dB
4793,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000018.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000018.wav,6dB
4794,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000019.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000019.wav,6dB
4795,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000020.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000020.wav,6dB
4796,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000021.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000021.wav,6dB
4797,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000022.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000022.wav,6dB
4798,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000023.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000023.wav,6dB
4799,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000024.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000024.wav,6dB
4800,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000025.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000025.wav,6dB
4801,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000026.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000026.wav,6dB
4802,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000027.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000027.wav,6dB
4803,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000028.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000028.wav,6dB
4804,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000029.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000029.wav,6dB
4805,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000030.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000030.wav,6dB
4806,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000031.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000031.wav,6dB
4807,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000032.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000032.wav,6dB
4808,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000033.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000033.wav,6dB
4809,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000034.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000034.wav,6dB
4810,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000035.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000035.wav,6dB
4811,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000036.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000036.wav,6dB
4812,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000037.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000037.wav,6dB
4813,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000038.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000038.wav,6dB
4814,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000039.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000039.wav,6dB
4815,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000040.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000040.wav,6dB
4816,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000041.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000041.wav,6dB
4817,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000042.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000042.wav,6dB
4818,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000043.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000043.wav,6dB
4819,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000044.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000044.wav,6dB
4820,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000045.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000045.wav,6dB
4821,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000046.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000046.wav,6dB
4822,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000047.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000047.wav,6dB
4823,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000048.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000048.wav,6dB
4824,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000049.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000049.wav,6dB
4825,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000050.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000050.wav,6dB
4826,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000051.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000051.wav,6dB
4827,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000052.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000052.wav,6dB
4828,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000053.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000053.wav,6dB
4829,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000054.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000054.wav,6dB
4830,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000055.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000055.wav,6dB
4831,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000056.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000056.wav,6dB
4832,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000057.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000057.wav,6dB
4833,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000058.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000058.wav,6dB
4834,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000059.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000059.wav,6dB
4835,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000060.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000060.wav,6dB
4836,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000061.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000061.wav,6dB
4837,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000062.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000062.wav,6dB
4838,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000063.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000063.wav,6dB
4839,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000064.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000064.wav,6dB
4840,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000065.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000065.wav,6dB
4841,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000066.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000066.wav,6dB
4842,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000067.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000067.wav,6dB
4843,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000068.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000068.wav,6dB
4844,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000069.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000069.wav,6dB
4845,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000070.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000070.wav,6dB
4846,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000071.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000071.wav,6dB
4847,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000072.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000072.wav,6dB
4848,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000073.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000073.wav,6dB
4849,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000074.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000074.wav,6dB
4850,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000075.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000075.wav,6dB
4851,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000076.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000076.wav,6dB
4852,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000077.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000077.wav,6dB
4853,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000078.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000078.wav,6dB
4854,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000079.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000079.wav,6dB
4855,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000080.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000080.wav,6dB
4856,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000081.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000081.wav,6dB
4857,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000082.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000082.wav,6dB
4858,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000083.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000083.wav,6dB
4859,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000084.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000084.wav,6dB
4860,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000085.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000085.wav,6dB
4861,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000086.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000086.wav,6dB
4862,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000087.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000087.wav,6dB
4863,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000088.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000088.wav,6dB
4864,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000089.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000089.wav,6dB
4865,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000090.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000090.wav,6dB
4866,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000091.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000091.wav,6dB
4867,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000092.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000092.wav,6dB
4868,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000093.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000093.wav,6dB
4869,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000094.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000094.wav,6dB
4870,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000095.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000095.wav,6dB
4871,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000096.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000096.wav,6dB
4872,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000097.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000097.wav,6dB
4873,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000098.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000098.wav,6dB
4874,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000099.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000099.wav,6dB
4875,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000100.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000100.wav,6dB
4876,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000101.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000101.wav,6dB
4877,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000102.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000102.wav,6dB
4878,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000103.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000103.wav,6dB
4879,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000104.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000104.wav,6dB
4880,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000105.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000105.wav,6dB
4881,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000106.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000106.wav,6dB
4882,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000107.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000107.wav,6dB
4883,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000108.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000108.wav,6dB
4884,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000109.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000109.wav,6dB
4885,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000110.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000110.wav,6dB
4886,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000111.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000111.wav,6dB
4887,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000112.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000112.wav,6dB
4888,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000113.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000113.wav,6dB
4889,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000114.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000114.wav,6dB
4890,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000115.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000115.wav,6dB
4891,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000116.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000116.wav,6dB
4892,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000117.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000117.wav,6dB
4893,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000118.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000118.wav,6dB
4894,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000119.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000119.wav,6dB
4895,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000120.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000120.wav,6dB
4896,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000121.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000121.wav,6dB
4897,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000122.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000122.wav,6dB
4898,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000123.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000123.wav,6dB
4899,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000124.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000124.wav,6dB
4900,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000125.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000125.wav,6dB
4901,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000126.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000126.wav,6dB
4902,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000127.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000127.wav,6dB
4903,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000128.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000128.wav,6dB
4904,pump,id_00,pump_id_00,/data/home/mimii/dataset/6dB/pump/id_00/normal/00000129.wav,/data/home/mimii/dataset/6dB/pump/id_00/abnormal/00000129.wav,6dB
